wavelength_nm,aperture_flux,aperture_error,pabeta_continuum,pabeta_continuum_subtracted,pabeta_model,pabeta_residual,pagamma_continuum,pagamma_continuum_subtracted,pagamma_model,pagamma_residual
1014.8380294267554,317.3556544780731,4.252456064586959,571.2359533355005,-253.88029885742742,0.0,-253.88029885742742,481.5674609371747,-164.21180645910158,0.0,-164.21180645910158
1015.4740294383373,308.29668831825256,4.128829258852923,570.8114901746335,-262.5148018563809,0.0,-262.5148018563809,480.4753749981239,-172.17868667987136,0.0,-172.17868667987136
1016.1100294499192,323.04603934288025,3.872563412071252,570.3870270137664,-247.3409876708862,0.0,-247.3409876708862,479.3832890590729,-156.33724971619267,0.0,-156.33724971619267
1016.7460294615012,326.0547354221344,3.7399421548643677,569.9625638528994,-243.907828430765,0.0,-243.907828430765,478.2912031200219,-152.23646769788752,0.0,-152.23646769788752
1017.3820294730831,300.95020055770874,3.7996628485588047,569.5381006920323,-268.5879001343236,0.0,-268.5879001343236,477.19911718097114,-176.2489166232624,0.0,-176.2489166232624
1018.018029484665,311.3887128829956,3.842572294964458,569.1136375311653,-257.7249246481697,0.0,-257.7249246481697,476.10703124192014,-164.71831835892453,0.0,-164.71831835892453
1018.654029496247,330.0348312854767,3.752664444272778,568.6891743702982,-238.65434308482156,0.0,-238.65434308482156,475.01494530286914,-144.98011401739245,0.0,-144.98011401739245
1019.2900295078289,322.49397683143616,3.9393659310843097,568.2647112094312,-245.77073437799504,0.0,-245.77073437799504,473.92285936381836,-151.4288825323822,0.0,-151.4288825323822
1019.9260295194108,321.6906542778015,3.797364373512033,567.8402480485641,-246.14959377076264,0.0,-246.14959377076264,472.83077342476736,-151.14011914696584,0.0,-151.14011914696584
1020.5620295309927,319.4125487804413,3.5992270585733586,567.4157848876971,-248.00323610725582,0.0,-248.00323610725582,471.73868748571635,-152.32613870527507,0.0,-152.32613870527507
1021.1980295425747,315.88567304611206,3.774813646234352,566.99132172683,-251.105648680718,0.0,-251.105648680718,470.64660154666535,-154.7609285005533,0.0,-154.7609285005533
1021.8340295541566,313.8455767631531,3.5980501742101914,566.566858565963,-252.72128180280993,0.0,-252.72128180280993,469.5545156076146,-155.7089388444615,0.0,-155.7089388444615
1022.4700295657385,327.75611186027527,3.6240679763545827,566.142395405096,-238.38628354482069,0.0,-238.38628354482069,468.4624296685636,-140.7063178082883,0.0,-140.7063178082883
